wire_number,mu_A,mu_B,n_A,n_B
712,6.320000171661377,6.239999771118164,42,42
713,6.2200000286102295,6.234999895095825,42,42
714,6.129999876022339,6.28000020980835,42,42
715,6.379999876022339,6.210000038146973,42,42
716,6.260000228881836,6.2799999713897705,42,42
717,6.3399999141693115,6.2200000286102295,42,42
718,6.325000047683716,6.260000228881836,42,42
719,6.325000047683716,6.190000057220459,42,42
720,6.379999876022339,6.144999980926514,42,42
721,6.320000171661377,6.170000076293945,42,42
722,6.320000171661377,6.2200000286102295,42,42
723,6.300000190734863,6.234999895095825,41,42
724,6.325000047683716,6.210000038146973,42,42
725,6.230000019073486,6.170000076293945,42,42
726,6.320000171661377,6.234999895095825,42,42
727,6.329999923706055,6.170000076293945,42,42
728,6.31000018119812,6.2250001430511475,42,42
729,6.234999895095825,6.190000057220459,42,42
730,6.325000047683716,6.139999866485596,42,42
731,6.369999885559082,6.119999885559082,42,42
732,6.315000057220459,6.134999990463257,42,42
733,6.329999923706055,6.200000047683716,42,42
734,6.389999866485596,6.119999885559082,42,42
735,6.3399999141693115,6.144999980926514,42,42
736,6.430000066757202,6.075000047683716,42,42
737,6.389999866485596,6.06000018119812,42,42
738,6.359999895095825,6.129999876022339,42,42
739,6.359999895095825,6.234999895095825,42,42
740,6.379999876022339,6.270000219345093,42,42
741,6.394999980926514,6.180000066757202,42,42
742,6.460000038146973,6.210000038146973,42,42
743,6.460000038146973,6.259999990463257,42,42
744,6.170000076293945,6.200000047683716,42,42
745,6.599999904632568,6.080000162124634,42,42
746,6.7900002002716064,6.070000171661377,42,42
747,6.890000104904175,6.170000076293945,42,42
748,6.840000152587891,6.180000066757202,42,42
749,6.7900002002716064,6.130000114440918,42,42
750,6.71999979019165,6.190000057220459,42,42
751,6.71999979019165,6.150000095367432,42,42
752,6.71999979019165,6.150000095367432,42,42
753,6.830000162124634,6.120000123977661,42,42
754,6.730000019073486,6.140000104904175,42,42
755,6.760000228881836,6.200000047683716,42,42
756,6.659999847412109,6.190000057220459,42,42
757,6.729999780654907,6.170000076293945,42,42
758,6.71999979019165,6.1600000858306885,42,42
759,6.639999866485596,6.1600000858306885,42,42
760,6.7099997997283936,6.1600000858306885,42,42
761,6.830000162124634,6.210000038146973,42,42
762,6.740000009536743,6.170000076293945,42,42
763,6.760000228881836,6.170000076293945,42,42
764,6.770000219345093,6.190000057220459,42,42
765,6.7799999713897705,6.2200000286102295,42,42
766,6.669999837875366,6.200000047683716,42,42
767,6.740000009536743,6.200000047683716,42,42
768,6.840000152587891,6.230000019073486,42,42
769,6.78000020980835,6.190000057220459,42,42
770,6.760000228881836,6.300000190734863,42,42
771,6.759999990463257,6.259999990463257,42,42
772,6.78000020980835,6.259999990463257,42,42
773,6.78000020980835,6.2200000286102295,42,42
774,6.880000114440918,6.230000019073486,42,42
775,6.699999809265137,6.2799999713897705,42,42
776,6.739999771118164,6.259999990463257,42,42
777,6.729999780654907,6.289999961853027,42,42
778,6.740000009536743,6.269999980926514,42,42
779,6.739999771118164,6.300000190734863,42,42
780,6.629999876022339,6.269999980926514,42,42
781,6.68999981880188,6.230000019073486,42,42
782,6.68999981880188,6.295000076293945,42,42
783,6.68999981880188,6.2799999713897705,42,42
784,6.559999942779541,6.295000076293945,42,42
785,6.549999952316284,6.295000076293945,42,42
786,6.460000038146973,6.289999961853027,42,42
787,6.669999837875366,6.320000171661377,42,42
788,6.68999981880188,6.330000162124634,42,42
