layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,t_sigma,wires,ttf,time
V,B,1127,5.123505180555511,True,5,383.4490393987641,0.8409844,6830.9,202.4,X6830.9 Y202.4,0.01002849773598847,"[5.12881528502341, 5.119092934404721, 5.102230757684207, 5.13016776525986, 5.117523277079588]",34.606292486190796,2025-01-23_13-16-23
V,B,1126,5.069627843962414,True,5,366.42762868013534,0.90220755,6925.0,275.8,X6925.0 Y275.8,0.011656999214536081,"[5.070256160341611, 5.079980386152189, 5.096741948423591, 5.065755879434573, 5.0662203750222785]",5.684950590133667,2025-01-23_13-16-29
V,B,1125,4.97792812576321,True,5,349.2248248748774,0.8686574,6916.9,275.8,X6916.9 Y275.8,0.03096233176079386,"[4.972221951624473, 4.971219771377413, 5.049424792523736, 4.976520098357209, 5.0156272077066495]",2.546133518218994,2025-01-23_13-16-31
V,B,1124,5.088001789713487,True,5,340.0709683513424,0.829181,6908.8,275.8,X6908.8 Y275.8,0.08454191760511562,"[5.113152098359463, 5.155799956363044, 5.036691610683816, 5.052130569332828, 5.271776995014817]",2.4899990558624268,2025-01-23_13-16-34
V,B,1123,5.63380617572806,True,5,345.26804977395386,0.79832006,6900.7,275.7,X6900.7 Y275.7,0.04638011112483802,"[5.544035727189763, 5.658257443192228, 5.635406672586954, 5.624591395062294, 5.550945759923639]",2.626818895339966,2025-01-23_13-16-36
V,B,1122,5.063526317677781,True,5,316.10252303889195,0.912818,6892.7,275.7,X6892.7 Y275.7,0.022423620173398218,"[5.070277925147123, 5.04593363908021, 5.108173129852704, 5.088300305312257, 5.055537894563768]",3.057572603225708,2025-01-23_13-16-39
V,B,1121,5.144876133443332,True,5,308.17069409890365,0.8883301,6884.7,275.7,X6884.7 Y275.7,0.018027114399388987,"[5.151335274718853, 5.153708118545383, 5.125406377740885, 5.174970536742662, 5.129323221048785]",3.667848587036133,2025-01-23_13-16-43
V,B,1120,5.492833366484631,True,5,308.199587490078,0.83731985,6876.7,275.7,X6876.7 Y275.7,0.014211234859594633,"[5.485727142028627, 5.495366892659312, 5.517659538554251, 5.4762861257351245, 5.502854074309972]",2.8177781105041504,2025-01-23_13-16-46
V,B,1119,5.6444582627239495,True,5,302.8022989259824,0.8413899,6868.7,275.7,X6868.7 Y275.7,0.01834169575861888,"[5.675262983824552, 5.670864024827708, 5.646692088787089, 5.6264544271484445, 5.641775469145282]",3.0739495754241943,2025-01-23_13-16-49
V,B,1118,5.711577842064004,True,5,295.4064883754054,0.9150704,6860.7,275.7,X6860.7 Y275.7,0.009672535026296185,"[5.718489992182737, 5.69934358815559, 5.691540077658102, 5.710967588435879, 5.71189176775488]",3.1345887184143066,2025-01-23_13-16-52
V,B,1117,5.333011137208248,True,5,277.17002685690386,0.8624371,6852.7,275.7,X6852.7 Y275.7,0.00804241065218912,"[5.32444194500622, 5.332720832849731, 5.337001633141183, 5.343318635848006, 5.3213749814810525]",3.2660717964172363,2025-01-23_13-16-55
V,B,1116,5.675440567162335,True,5,277.7911609357468,0.8731583,6844.7,275.7,X6844.7 Y275.7,0.011376703029392731,"[5.674265895817598, 5.693405737248489, 5.6593098179919785, 5.671775450533791, 5.682723805286805]",2.84942889213562,2025-01-23_13-16-58
V,B,1115,5.652675181205672,True,5,269.6359004101628,0.8582909,6836.7,275.7,X6836.7 Y275.7,0.029490957994064423,"[5.715922375886566, 5.690188248600482, 5.658216718964802, 5.635392084289238, 5.64770823308061]",2.7115070819854736,2025-01-23_13-17-01
V,B,1114,5.629557021703548,True,5,261.83516825463016,0.8670896,6828.7,275.7,X6828.7 Y275.7,0.01449605507064098,"[5.619989768450473, 5.622581702247708, 5.658892721366278, 5.635253113162652, 5.645521984367369]",2.432011127471924,2025-01-23_13-17-03
V,B,1113,5.749364666449501,True,5,257.7337738776585,0.7932619,6820.7,275.7,X6820.7 Y275.7,0.048443815281804394,"[5.786998445088975, 5.732942982970704, 5.75270344176128, 5.7346448589655745, 5.862752508760938]",2.504181146621704,2025-01-23_13-17-06
V,B,1112,5.786537287944641,True,5,251.95456980275685,0.8226064,6812.7,275.7,X6812.7 Y275.7,0.03763737650846637,"[5.8594461437665775, 5.840461429041758, 5.8061512936289015, 5.764078611553413, 5.769922380502438]",2.8420777320861816,2025-01-23_13-17-09
V,B,1111,5.44801644445924,True,5,238.43878958230525,0.80709594,6804.7,275.7,X6804.7 Y275.7,0.0718634631307412,"[5.463156919330124, 5.609259076061727, 5.515850682747232, 5.415704400331722, 5.420573722824707]",2.745910167694092,2025-01-23_13-17-11
V,B,1110,5.883316215571289,True,5,241.7528575565993,0.8352054,6796.7,275.7,X6796.7 Y275.7,0.04496880152303646,"[5.894079594976736, 5.8942198942474615, 5.851782944213012, 5.8156324590562765, 5.949107112124972]",2.45200777053833,2025-01-23_13-17-14
V,B,1109,5.895781964303775,True,5,236.31724611629005,0.8538285,6788.7,275.7,X6788.7 Y275.7,0.021943977738450776,"[5.880366653150344, 5.929063564908272, 5.897751992741459, 5.8964239328016514, 5.939028641676857]",3.2974982261657715,2025-01-23_13-17-17
V,B,1108,5.557818169250341,True,5,224.11943881975367,0.8790134,6780.7,275.7,X6780.7 Y275.7,0.04231852158329118,"[5.562275984433214, 5.543773096397796, 5.556937949490244, 5.638741847163357, 5.640899317693304]",11.461842775344849,2025-01-23_13-17-29
V,B,1107,5.551834348775178,True,5,218.96853774784887,0.8656976,6772.7,275.7,X6772.7 Y275.7,0.05100878378524829,"[5.65551432117483, 5.59583700278591, 5.565658491200643, 5.509906890154448, 5.53236453770526]",2.4537599086761475,2025-01-23_13-17-31
V,B,1106,5.678804279883982,True,5,216.54580458335573,0.8841215,6764.7,275.7,X6764.7 Y275.7,0.03326999595742584,"[5.6294685888378355, 5.630497125130652, 5.715773859275214, 5.684220780338438, 5.677937617699076]",2.702097177505493,2025-01-23_13-17-34
V,B,1105,5.610947702895881,True,5,210.6232202872106,0.852312,6756.7,275.7,X6756.7 Y275.7,0.04271110567699042,"[5.615981935273259, 5.580095697579822, 5.5403133825434, 5.66777729899663, 5.620969395884277]",2.6523146629333496,2025-01-23_13-17-36
V,B,1104,6.286167343929872,True,5,218.2002595078179,0.8710886,6748.7,275.7,X6748.7 Y275.7,0.05212453270251377,"[6.339780341294869, 6.296673776314764, 6.283460059371332, 6.236224972972146, 6.188216788952288]",2.840947389602661,2025-01-23_13-17-39
V,B,1103,5.938349002950509,True,5,207.70962977365497,0.87725407,6740.7,275.7,X6740.7 Y275.7,0.012856528829713427,"[5.940464679362101, 5.926171896923257, 5.947631409846067, 5.936985287284506, 5.910729681605381]",2.4622604846954346,2025-01-23_13-17-42
V,B,1102,5.899555679307944,True,5,202.8101839904174,0.8737888,6732.7,275.7,X6732.7 Y275.7,0.006932255650093997,"[5.900121738223836, 5.883645069266116, 5.901729442911807, 5.899960543030178, 5.891041376365766]",3.4072391986846924,2025-01-23_13-17-45
V,B,1101,5.752047249228879,True,5,196.29795443141816,0.87987924,6724.7,275.7,X6724.7 Y275.7,0.02703008756319814,"[5.755782571309651, 5.76951062740329, 5.805149267904368, 5.744872011391921, 5.724256275391189]",3.635767936706543,2025-01-23_13-17-49
V,B,1100,6.046429124425638,True,5,197.31606959695267,0.888923,6716.7,275.7,X6716.7 Y275.7,0.039109045374849945,"[6.0136262938931475, 6.0829230911440035, 6.039230160049494, 6.050667067627247, 6.127002105574803]",3.349783420562744,2025-01-23_13-17-52
V,B,1099,6.134680510635754,True,5,194.97024210748336,0.858238,6708.7,275.7,X6708.7 Y275.7,0.00875042239889295,"[6.115862255748173, 6.128435237526093, 6.132841309741369, 6.1371267927285835, 6.1413081511244805]",3.636383533477783,2025-01-23_13-17-56
V,B,1098,5.831195581583369,True,5,186.5026453228835,0.85924655,6700.7,275.7,X6700.7 Y275.7,0.036082036508445034,"[5.910019257092603, 5.891156467768728, 5.826176912086064, 5.831137242731606, 5.826785250998892]",2.4154269695281982,2025-01-23_13-17-58
V,B,1097,6.18925541794382,True,5,188.587816016957,0.83034575,6692.7,275.7,X6692.7 Y275.7,0.010170752280913091,"[6.192481731008229, 6.1796689754350815, 6.183711749033027, 6.208364320356295, 6.197382039655521]",2.801438093185425,2025-01-23_13-18-01
V,B,1096,5.960643369612619,True,5,181.74299500267026,0.87605447,6684.7,275.7,X6684.7 Y275.7,0.10677427357909341,"[5.959331566169817, 5.946074344083135, 5.915821574860279, 6.207673568566176, 6.062410508293169]",2.6631386280059814,2025-01-23_13-18-04
V,B,1095,5.977687980276311,True,5,178.75436910769162,0.8040543,6676.7,275.7,X6676.7 Y275.7,0.03895954769746492,"[6.067602825500063, 6.0177857066243154, 5.976511838437889, 5.973211229073243, 5.962119131518787]",2.746335506439209,2025-01-23_13-18-06
V,B,1094,6.336324099556895,True,5,180.84352164106923,0.8371331,6668.7,275.7,X6668.7 Y275.7,0.03146042622897654,"[6.323446711433672, 6.342814371958056, 6.406673404819596, 6.369305571384289, 6.324270252795091]",2.5568981170654297,2025-01-23_13-18-09
V,B,1093,6.083481164744177,True,5,174.14454022092937,0.75583524,6660.7,275.7,X6660.7 Y275.7,0.021621005141448844,"[6.124555055019431, 6.075939645304902, 6.060401803669301, 6.098032313873104, 6.087155995845256]",2.889883279800415,2025-01-23_13-18-12
V,B,1092,6.193864150156179,True,5,172.76966677036404,0.74925625,6652.7,275.7,X6652.7 Y275.7,0.031091573551280012,"[6.1327766532438455, 6.20142737631975, 6.201599092049194, 6.185994646002431, 6.135136581853806]",2.784146547317505,2025-01-23_13-18-15
V,B,1091,5.716262222623184,True,5,163.20923512838215,0.8118998,6644.7,275.7,X6644.7 Y275.7,0.006169507794862735,"[5.712368139235425, 5.72052232168992, 5.7202309167247725, 5.703710061598137, 5.713359221466457]",2.9525811672210693,2025-01-23_13-18-18
V,B,1090,6.1800579828382105,True,5,166.94732150216575,0.8447871,6636.7,275.7,X6636.7 Y275.7,0.00830378581788141,"[6.174307255657425, 6.17738586117293, 6.196676270620317, 6.190803986519334, 6.182989294080223]",3.0109589099884033,2025-01-23_13-18-21
V,B,1089,6.207951506835065,True,5,164.62488483790867,0.8476533,6628.7,275.7,X6628.7 Y275.7,0.04513280853846269,"[6.184242367428424, 6.120380160274923, 6.191462129853942, 6.252769810296495, 6.228951615687793]",2.7390518188476562,2025-01-23_13-18-23
V,B,1088,5.939828421767777,True,5,158.49992238998323,0.8239297,6620.7,275.7,X6620.7 Y275.7,0.010370403755932562,"[5.963196411165725, 5.947668323211775, 5.941685483306312, 5.936917705808769, 5.933876338943475]",2.51364803314209,2025-01-23_13-18-26
V,B,1087,6.324418490070215,True,5,160.99481560407793,0.8197612,6612.7,275.7,X6612.7 Y275.7,0.020611368799279276,"[6.317796386709161, 6.308951067728337, 6.333811712683729, 6.360019328057042, 6.35790591306034]",16.709614515304565,2025-01-23_13-18-43
V,B,1086,5.9811062519177,True,5,154.17906859213312,0.8287105,6604.7,275.7,X6604.7 Y275.7,0.06356764129296784,"[6.064357853370484, 5.942627461129565, 5.9716514671107985, 5.992932374768149, 6.115973416632256]",2.4379539489746094,2025-01-23_13-18-45
V,B,1085,6.603657976203279,True,5,159.54908583207182,0.80373526,6596.7,275.7,X6596.7 Y275.7,0.06420465931362046,"[6.5821816335995935, 6.740467748171104, 6.668799979192948, 6.561858516311043, 6.6206448694673]",2.427262544631958,2025-01-23_13-18-47
V,B,1084,6.6287830137879835,True,5,157.48949249469993,0.83789766,6588.7,275.7,X6588.7 Y275.7,0.007521854682160835,"[6.627707738057989, 6.634868951694783, 6.630285312728147, 6.621136739311824, 6.613321769109022]",3.1112027168273926,2025-01-23_13-18-51
V,B,1083,6.468665573109069,True,5,153.28689652960517,0.75661093,6580.7,275.7,X6580.7 Y275.7,0.05091849827122871,"[6.533114307317069, 6.463440173265044, 6.440207733998426, 6.474393554767309, 6.579479700705113]",2.488680601119995,2025-01-23_13-18-53
V,B,1082,6.241613656554777,True,5,148.41122476271497,0.8951917,6572.7,275.7,X6572.7 Y275.7,0.03194354441447954,"[6.201000331516276, 6.23648328128772, 6.248803677343121, 6.272859610743297, 6.184883038096676]",2.4252781867980957,2025-01-23_13-18-55
V,B,1081,6.554490623801888,True,5,149.91158516677618,0.84562665,6564.7,275.7,X6564.7 Y275.7,0.023765521833198543,"[6.527905534460748, 6.5068724013160555, 6.549128136171002, 6.5607994718598555, 6.573640125866767]",2.701749086380005,2025-01-23_13-18-58
V,B,1080,6.402761987524341,True,5,146.099048134433,0.90202576,6556.7,275.7,X6556.7 Y275.7,0.02362642543395269,"[6.454182488471922, 6.404838088398088, 6.441301239100318, 6.397181481418411, 6.3995042142823]",2.7355666160583496,2025-01-23_13-19-01
V,B,1079,6.579044191543445,True,5,146.03826604532253,0.8811194,6548.7,275.7,X6548.7 Y275.7,0.03022373898731003,"[6.570501262049381, 6.578552400421853, 6.6497351319167, 6.571683587370507, 6.607608276071481]",2.4788930416107178,2025-01-23_13-19-03
V,B,1078,6.656623570416778,True,5,144.90316269326289,0.87986904,6540.7,275.7,X6540.7 Y275.7,0.0261949470107972,"[6.650705003967445, 6.6735374515587385, 6.655812237611567, 6.6241423028112, 6.703231246263671]",2.4660451412200928,2025-01-23_13-19-06
V,B,1077,6.4176083310726675,True,5,140.35365719089236,0.8538686,6532.7,275.7,X6532.7 Y275.7,0.01934235421863244,"[6.375939099328805, 6.404542088079923, 6.431846046165794, 6.424073160600075, 6.412385537004873]",2.455685615539551,2025-01-23_13-19-08
V,B,1076,6.252248577034439,True,5,136.7034577173214,0.81407934,6524.7,275.7,X6524.7 Y275.7,0.022906095513443622,"[6.251595024269768, 6.253964303581906, 6.2459330531712, 6.296574980423636, 6.297319729835815]",3.0305287837982178,2025-01-23_13-19-11
V,B,1075,6.350385592150068,True,5,135.957668453778,0.8092653,6516.7,275.7,X6516.7 Y275.7,0.017316691496246636,"[6.360228007759587, 6.336526311832776, 6.348670967550924, 6.353848359612824, 6.311141184787698]",26.33428978919983,2025-01-23_13-19-38
V,B,1074,6.089552780889066,True,5,131.42288669725198,0.90048707,6508.7,275.7,X6508.7 Y275.7,0.014291725757823583,"[6.070003969428095, 6.112498876430604, 6.094689840830254, 6.093091242727919, 6.080838769281932]",2.7473106384277344,2025-01-23_13-19-40
V,B,1073,6.524303137320511,True,5,134.2875163196972,0.8076924,6500.7,275.7,X6500.7 Y275.7,0.0055905419821788245,"[6.524694748337865, 6.5269976737931685, 6.524018367515889, 6.517203901007343, 6.511882166626167]",2.502525806427002,2025-01-23_13-19-43
V,B,1072,6.319322866235466,True,5,130.48652287988145,0.8928763,6492.7,275.7,X6492.7 Y275.7,0.019821841148945134,"[6.309406835983585, 6.3577878368796705, 6.300047647974848, 6.327650501099627, 6.329109961309262]",2.5139942169189453,2025-01-23_13-19-45
V,B,1071,6.227391975443047,True,5,127.9292716247812,0.8378601,6484.7,275.7,X6484.7 Y275.7,0.024956407148670052,"[6.214492525769925, 6.282466178219219, 6.256281109877657, 6.231842916324274, 6.221628821816866]",2.4879379272460938,2025-01-23_13-19-48
V,B,1070,6.489597209811231,True,5,128.9806512376575,0.8291281,6476.7,275.7,X6476.7 Y275.7,0.01897752076726347,"[6.505009743825358, 6.495203883166121, 6.482110794095849, 6.457837132815625, 6.458818735848125]",2.4098262786865234,2025-01-23_13-19-50
V,B,1069,6.2044016155754,True,5,124.59035448057443,0.8395185,6468.7,275.7,X6468.7 Y275.7,0.028387692758323327,"[6.262189159429685, 6.197462483476797, 6.2088552631701415, 6.230698706998271, 6.180150156376254]",2.420149803161621,2025-01-23_13-19-53
V,B,1068,6.296959406990832,True,5,124.0021524455438,0.8667414,6460.7,275.7,X6460.7 Y275.7,0.02164505454042241,"[6.259926513218196, 6.251379248876789, 6.299547219874706, 6.303913469024146, 6.293411894974625]",2.446845531463623,2025-01-23_13-19-55
V,B,1067,6.301494021814435,True,5,122.58302600696216,0.8925886,6452.7,275.7,X6452.7 Y275.7,0.008469190091329707,"[6.2941548783451715, 6.2979397183051615, 6.318052660340739, 6.303940159662442, 6.309481732480336]",2.457611083984375,2025-01-23_13-19-58
V,B,1066,6.4440624814210645,True,5,122.50167810104743,0.86455625,6444.7,275.7,X6444.7 Y275.7,0.02392165892296366,"[6.44229118939465, 6.448330948768268, 6.4283650876257585, 6.479287433585542, 6.492492119034851]",2.7429590225219727,2025-01-23_13-20-00
V,B,1065,6.509401813277401,True,5,121.70198170367703,0.8346749,6436.7,275.7,X6436.7 Y275.7,0.06679376249239577,"[6.537489547851052, 6.637418779056258, 6.573152810574632, 6.463788372224301, 6.462304472961312]",10.226085662841797,2025-01-23_13-20-11
V,B,1064,6.417458555315346,True,5,119.44852712924295,0.8190624,6428.7,275.7,X6428.7 Y275.7,0.033583553200779055,"[6.419607298996291, 6.381360973979869, 6.348116155446171, 6.4442959087791385, 6.416521644985581]",3.076713800430298,2025-01-23_13-20-14
V,B,1063,6.584496992313076,True,5,119.63002165033497,0.8492746,6420.7,275.7,X6420.7 Y275.7,0.04742866225535434,"[6.599612921431731, 6.5339923141648075, 6.608806035597594, 6.67423003715775, 6.562750572741087]",3.0333356857299805,2025-01-23_13-20-17
V,B,1062,6.558516893321953,True,5,118.05029412963465,0.86281943,6412.7,275.7,X6412.7 Y275.7,0.019909531496218456,"[6.540795135125163, 6.555076206235649, 6.588078754081218, 6.562847197512525, 6.593399174885543]",3.6952593326568604,2025-01-23_13-20-20
V,B,1061,6.503241104501829,True,5,116.25679978475306,0.83726656,6404.7,275.7,X6404.7 Y275.7,0.017603774852219773,"[6.502212580722754, 6.5035806219479575, 6.512453808649349, 6.465082799348963, 6.478990777047214]",2.7976417541503906,2025-01-23_13-20-23
V,B,1060,6.407461014030868,True,5,114.12742770200988,0.8484142,6396.7,275.7,X6396.7 Y275.7,0.019220351899268195,"[6.406766291740812, 6.402489584713099, 6.427744422242379, 6.452240801969817, 6.403360735076312]",8.21451449394226,2025-01-23_13-20-31
V,B,1059,6.897402719243641,True,5,117.13422575031716,0.8477843,6388.7,275.7,X6388.7 Y275.7,0.02146584124898045,"[6.8686688711463315, 6.895536326785242, 6.889731522178834, 6.923584742725342, 6.9253437941547595]",9.299864292144775,2025-01-23_13-20-41
V,B,1058,6.563130259754431,True,5,113.02999453928767,0.7808565,6380.7,275.7,X6380.7 Y275.7,0.04082784737748785,"[6.650120274057574, 6.547700362162229, 6.566132645454621, 6.6303791666748175, 6.562781393701551]",2.441854238510132,2025-01-23_13-20-43
V,B,1057,6.60496203023578,True,5,112.193490315437,0.84256905,6372.7,275.7,X6372.7 Y275.7,0.02788486342300432,"[6.611049213758964, 6.6086996092298245, 6.560315426854627, 6.640934027999966, 6.579033361706394]",3.417881727218628,2025-01-23_13-20-47
V,B,1056,6.604762827436437,True,5,111.0088196391655,0.83440256,6364.7,275.7,X6364.7 Y275.7,0.03296320212313841,"[6.6783286384942135, 6.65566946582539, 6.599742205382679, 6.599772709141471, 6.6047707410911105]",2.994997501373291,2025-01-23_13-20-50
V,B,1055,6.701478072304924,True,5,110.66355313374926,0.88822794,6356.7,275.7,X6356.7 Y275.7,0.024655518743793854,"[6.685678484690151, 6.7420768869403656, 6.713882235835564, 6.70697740869078, 6.670121667301583]",2.4714322090148926,2025-01-23_13-20-52
V,B,1054,6.695385683559196,True,5,109.47087398259872,0.7911162,6348.7,275.7,X6348.7 Y275.7,0.04788872906683735,"[6.737445219352865, 6.59743359792331, 6.713100776127726, 6.681900336952555, 6.663942352041493]",3.071162223815918,2025-01-23_13-20-55
V,B,1053,6.513063834022706,True,5,106.87745333597066,0.8776402,6340.7,275.7,X6340.7 Y275.7,0.028597201628164804,"[6.50532562781503, 6.495718980443052, 6.565167449134104, 6.526292124136082, 6.562551512192222]",3.397005081176758,2025-01-23_13-20-59
V,B,1052,6.559881461638946,True,5,106.17546035231044,0.7668552,6332.7,275.7,X6332.7 Y275.7,0.02870796703334618,"[6.548222631684584, 6.549714935835025, 6.595058580028957, 6.566951814482025, 6.623063410482518]",2.757133722305298,2025-01-23_13-21-01
V,B,1051,6.645197545800186,True,5,105.80379833701194,0.8297761,6324.7,275.7,X6324.7 Y275.7,0.02782150922365068,"[6.5996563048266985, 6.683100615785711, 6.648811065300607, 6.651881677864413, 6.626382695775742]",3.1289875507354736,2025-01-23_13-21-04
