wire_number,mu_A,mu_B,n_A,n_B
547,6.0141343529771065,5.534525374453212,7,8
548,5.748426351314077,5.576397911073872,7,8
549,5.588621196756663,5.579099777874348,7,8
550,5.8565924285914095,5.606024176823975,7,8
551,5.754949541946548,5.489159079193084,7,8
552,5.741959097779426,5.412423818544601,7,8
553,5.606790779707956,5.617437283241712,7,8
554,5.609875730505409,5.480787736476827,7,8
555,5.657822295309491,5.651152994540254,7,8
556,5.658740922324424,5.553278286422108,7,8
557,5.610399367000736,5.571389646908562,7,8
558,5.574641304681129,5.593694945259395,7,8
559,5.600599571566036,5.650424866532978,7,8
560,5.7127507510980635,5.5155625393043035,7,8
561,5.77815199981979,5.458944210578606,7,8
562,5.547282069260098,5.551519435218116,7,8
563,5.6659073408236384,5.581057208445979,7,8
564,5.503772085471019,5.610630683626674,7,8
565,5.313131843216664,5.570885423994047,7,8
566,5.499793886822522,5.501267211135678,7,8
567,5.4890506107695956,5.715692049208324,7,8
568,5.505929043497741,5.58375099510706,7,8
569,5.5590955726211915,5.579229308941189,7,8
570,5.562327652551794,5.569044621525408,7,8
571,5.519838447822559,5.57250352801449,7,8
572,5.512777547884174,5.55477947212772,7,8
573,5.619015867004381,5.569005759351982,7,8
574,5.435375330333487,5.672968366355119,7,8
575,5.570129497643766,5.8093964368343,7,8
576,5.5772405388044115,5.706705982382886,7,8
577,5.544057741266009,5.643771856414858,7,8
578,5.429693366626458,5.79637614904106,7,8
579,5.451805874747914,5.717711008107951,7,8
580,5.403903828114725,5.6256234306473205,7,8
581,5.474326213122546,5.694959616042428,7,8
582,5.480611487701002,5.669595172077079,7,8
583,5.45722758981254,5.566476897209357,7,8
584,5.468555504621452,5.635022402266996,7,8
585,5.554927029463276,5.649319536006171,7,8
586,5.509783960165805,5.78410243818003,7,8
587,5.491632980605787,5.651401368694776,7,8
588,5.558631016732971,5.590944200091755,7,8
589,5.326873179695067,5.440822617833895,7,8
590,5.46328330750907,5.663439428146495,7,8
591,5.5291925712296335,5.640244366487487,7,8
592,5.426150041691846,5.564515850308503,7,8
593,5.404834407441002,5.535306003525852,7,8
594,5.457216224958396,5.540971700365594,7,8
595,5.547066022865215,5.554354621937267,7,8
596,5.505682004580821,5.6506487209388805,7,8
597,5.546068608585744,5.913278417968038,7,8
598,5.5242597562525875,5.635023426276604,7,8
599,5.5566286690925635,5.7982273550918695,7,8
600,5.486827496826052,5.745095324326115,7,8
601,5.610490636532406,5.929231917477043,7,8
602,5.522923584720269,5.611418771580105,7,8
603,5.592314241751117,5.803526779379002,7,8
604,5.535189657137366,5.702675535941535,7,8
605,5.5419122684002335,5.818489790118688,7,8
606,5.636742565337578,5.676422909505378,7,8
607,5.462764640040427,5.7631950055351,7,8
608,5.5663895920784086,5.680148110634988,7,8
609,5.4826476532485495,5.678771327340041,7,8
610,5.655721396570163,5.682617382472209,7,8
611,5.590284388264818,5.6033566266979165,7,8
612,5.523398755229879,5.661773977782479,7,8
613,5.613346544612271,5.687872007908414,7,8
614,5.520161793485117,5.861170928329425,7,8
615,5.417131770886117,5.645440474225837,7,8
616,5.5630331995725095,5.683461773128348,7,8
617,5.654127190780375,5.776223889698899,7,8
618,5.619240871010422,5.767598779231504,7,8
619,5.611293861942097,5.741591453623624,7,8
620,5.592844905274771,5.844501625114573,7,8
621,5.583691523141699,5.546386011124706,7,8
622,5.578040076792586,5.6452037505567585,7,8
623,5.634848640796267,5.858085070670793,7,8
624,5.624010350869025,5.695424128390464,7,8
625,5.5600944284964156,5.655164852051561,7,8
626,5.550003416381543,5.422983575434708,7,8
627,5.561852301686959,5.659949623251869,7,8
628,5.694374547050988,5.874689086907024,7,8
629,5.558604685100099,5.824207812712443,7,8
630,5.581202849063777,5.778296269039343,7,8
631,5.480614101117134,5.729542420097978,7,8
